Timestamp,LeftChannel,RightChannel,TachPulse
0.066250,-2.494647,0.796120,0.0
0.066406,-2.497909,0.835499,0.0
0.066562,-2.499665,0.874374,0.0
0.066719,-2.499916,0.912723,0.0
0.066875,-2.498661,0.950522,0.0
0.067031,-2.495902,0.987749,0.0
0.067187,-2.491638,1.024380,0.0
0.067344,-2.485874,1.060395,0.0
0.067500,-2.478612,1.095771,0.0
0.067656,-2.469857,1.130486,0.0
0.067812,-2.459615,1.164521,0.0
0.067969,-2.447891,1.197854,0.0
0.068125,-2.434692,1.230466,0.0
0.068281,-2.420027,1.262337,0.0
0.068437,-2.403904,1.293447,0.0
0.068594,-2.386334,1.323778,0.0
0.068750,-2.367325,1.353312,0.0
0.068906,-2.346891,1.382030,0.0
0.069062,-2.325043,1.409916,0.0
0.069219,-2.301795,1.436953,0.0
0.069375,-2.277160,1.463124,0.0
0.069531,-2.251153,1.488414,0.0
0.069687,-2.223790,1.512807,0.0
0.069844,-2.195088,1.536289,0.0
0.070000,-2.165064,1.558846,0.0
0.070156,-2.133735,1.580463,0.0
0.070312,-2.101121,1.601129,0.0
0.070469,-2.067241,1.620830,0.0
0.070625,-2.032117,1.639555,0.0
0.070781,-1.995768,1.657292,0.0
0.070938,-1.958217,1.674031,0.0
0.071094,-1.919486,1.689762,0.0
0.071250,-1.879600,1.704474,0.0
0.071406,-1.838581,1.718160,0.0
0.071563,-1.796454,1.730811,0.0
0.071719,-1.753245,1.742420,0.0
0.071875,-1.708981,1.752979,0.0
0.072031,-1.663687,1.762482,0.0
0.072188,-1.617390,1.770923,0.0
0.072344,-1.570120,1.778297,0.0
0.072500,-1.521904,1.784601,0.0
0.072656,-1.472771,1.789829,0.0
0.072813,-1.422750,1.793979,0.0
0.072969,-1.371873,1.797049,0.0
0.073125,-1.320170,1.799036,0.0
0.073281,-1.267671,1.799940,0.0
0.073438,-1.214408,1.799759,0.0
0.073594,-1.160415,1.798494,0.0
0.073750,-1.105722,1.796146,0.0
0.073906,-1.050363,1.792716,0.0
0.074063,-0.994371,1.788206,0.0
0.074219,-0.937781,1.782619,0.0
0.074375,-0.880625,1.775958,0.0
0.074531,-0.822939,1.768227,0.0
0.074688,-0.764758,1.759432,0.0
0.074844,-0.706115,1.749576,0.0
0.075000,-0.647048,1.738666,0.0
0.075156,-0.587590,1.726710,0.0
0.075313,-0.527779,1.713713,0.0
0.075469,-0.467650,1.699684,0.0
0.075625,-0.407239,1.684631,0.0
0.075781,-0.346582,1.668563,0.0
0.075938,-0.285717,1.651490,0.0
0.076094,-0.224680,1.633422,0.0
0.076250,-0.163508,1.614371,0.0
0.076406,-0.102237,1.594347,0.0
0.076563,-0.040904,1.573363,0.0
0.076719,0.020453,1.551431,0.0
0.076875,0.081798,1.528564,0.0
0.077031,0.143093,1.504777,0.0
0.077188,0.204303,1.480083,0.0
0.077344,0.265389,1.454497,0.0
0.077500,0.326315,1.428036,0.0
0.077656,0.387045,1.400714,0.0
0.077813,0.447542,1.372549,0.0
0.077969,0.507769,1.343557,0.0
0.078125,0.567691,1.313755,0.0
0.078281,0.627270,1.283163,0.0
0.078437,0.686472,1.251797,0.0
0.078594,0.745260,1.219677,0.0
0.078750,0.803599,1.186822,0.0
0.078906,0.861454,1.153253,0.0
0.079062,0.918790,1.118989,0.0
0.079219,0.975573,1.084051,0.0
0.079375,1.031768,1.048460,0.0
0.079531,1.087341,1.012237,0.0
0.079687,1.142260,0.975405,0.0
0.079844,1.196490,0.937985,0.0
0.080000,1.250000,0.900000,5.0
0.080156,1.302757,0.861473,0.0
0.080312,1.354729,0.822427,0.0
0.080469,1.405885,0.782886,0.0
0.080625,1.456194,0.742873,0.0
0.080781,1.505626,0.702412,0.0
0.080937,1.554151,0.661529,0.0
0.081094,1.601740,0.620247,0.0
0.081250,1.648365,0.578591,0.0
0.081406,1.693996,0.536587,0.0
0.081562,1.738607,0.494260,0.0
0.081719,1.782170,0.451634,0.0
0.081875,1.824660,0.408737,0.0
0.082031,1.866051,0.365594,0.0
0.082187,1.906318,0.322230,0.0
0.082344,1.945437,0.278673,0.0
0.082500,1.983383,0.234947,0.0
0.082656,2.020135,0.191080,0.0
0.082812,2.055671,0.147098,0.0
0.082969,2.089967,0.103027,0.0
0.083125,2.123005,0.058894,0.0
0.083281,2.154765,0.014726,0.0
0.083437,2.185226,-0.029451,0.0
0.083594,2.214371,-0.073611,0.0
0.083750,2.242182,-0.117726,0.0
0.083906,2.268642,-0.161770,0.0
0.084062,2.293736,-0.205717,0.0
0.084219,2.317449,-0.249539,0.0
0.084375,2.339765,-0.293212,0.0
0.084531,2.360672,-0.336708,0.0
0.084687,2.380157,-0.380001,0.0
0.084844,2.398208,-0.423065,0.0
0.085000,2.414815,-0.465874,0.0
0.085156,2.429967,-0.508403,0.0
0.085312,2.443655,-0.550625,0.0
0.085469,2.455871,-0.592516,0.0
0.085625,2.466608,-0.634050,0.0
0.085781,2.475860,-0.675202,0.0
0.085938,2.483619,-0.715947,0.0
0.086094,2.489883,-0.756261,0.0
0.086250,2.494647,-0.796120,0.0
0.086406,2.497909,-0.835499,0.0
0.086563,2.499665,-0.874374,0.0
0.086719,2.499916,-0.912723,0.0
0.086875,2.498661,-0.950522,0.0
0.087031,2.495902,-0.987749,0.0
0.087188,2.491638,-1.024380,0.0
0.087344,2.485874,-1.060395,0.0
0.087500,2.478612,-1.095771,0.0
0.087656,2.469857,-1.130486,0.0
0.087813,2.459615,-1.164521,0.0
0.087969,2.447891,-1.197854,0.0
0.088125,2.434692,-1.230466,0.0
0.088281,2.420027,-1.262337,0.0
0.088438,2.403904,-1.293447,0.0
0.088594,2.386334,-1.323778,0.0
0.088750,2.367325,-1.353312,0.0
0.088906,2.346891,-1.382030,0.0
0.089063,2.325043,-1.409916,0.0
0.089219,2.301795,-1.436953,0.0
0.089375,2.277160,-1.463124,0.0
0.089531,2.251153,-1.488414,0.0
0.089688,2.223790,-1.512807,0.0
0.089844,2.195088,-1.536289,0.0
0.090000,2.165064,-1.558846,0.0
0.090156,2.133735,-1.580463,0.0
0.090313,2.101121,-1.601129,0.0
0.090469,2.067241,-1.620830,0.0
0.090625,2.032117,-1.639555,0.0
0.090781,1.995768,-1.657292,0.0
0.090938,1.958217,-1.674031,0.0
0.091094,1.919486,-1.689762,0.0
0.091250,1.879600,-1.704474,0.0
0.091406,1.838581,-1.718160,0.0
0.091563,1.796454,-1.730811,0.0
0.091719,1.753245,-1.742420,0.0
0.091875,1.708981,-1.752979,0.0
0.092031,1.663687,-1.762482,0.0
0.092188,1.617390,-1.770923,0.0
0.092344,1.570120,-1.778297,0.0
0.092500,1.521904,-1.784601,0.0
0.092656,1.472771,-1.789829,0.0
0.092813,1.422750,-1.793979,0.0
0.092969,1.371873,-1.797049,0.0
0.093125,1.320170,-1.799036,0.0
0.093281,1.267671,-1.799940,0.0
0.093438,1.214408,-1.799759,0.0
0.093594,1.160415,-1.798494,0.0
0.093750,1.105722,-1.796146,0.0
0.093906,1.050363,-1.792716,0.0
0.094062,0.994371,-1.788206,0.0
0.094219,0.937781,-1.782619,0.0
0.094375,0.880625,-1.775958,0.0
0.094531,0.822939,-1.768227,0.0
0.094687,0.764758,-1.759432,0.0
0.094844,0.706115,-1.749576,0.0
0.095000,0.647048,-1.738666,0.0
0.095156,0.587590,-1.726710,0.0
0.095312,0.527779,-1.713713,0.0
0.095469,0.467650,-1.699684,0.0
0.095625,0.407239,-1.684631,0.0
0.095781,0.346582,-1.668563,0.0
0.095937,0.285717,-1.651490,0.0
0.096094,0.224680,-1.633422,0.0
0.096250,0.163508,-1.614371,0.0
0.096406,0.102237,-1.594347,0.0
0.096562,0.040904,-1.573363,0.0
0.096719,-0.020453,-1.551431,0.0
0.096875,-0.081798,-1.528564,0.0
0.097031,-0.143093,-1.504777,0.0
0.097187,-0.204303,-1.480083,0.0
0.097344,-0.265389,-1.454497,0.0
0.097500,-0.326315,-1.428036,0.0
0.097656,-0.387045,-1.400714,0.0
0.097812,-0.447542,-1.372549,0.0
0.097969,-0.507769,-1.343557,0.0
0.098125,-0.567691,-1.313755,0.0
0.098281,-0.627270,-1.283163,0.0
0.098437,-0.686472,-1.251797,0.0
0.098594,-0.745260,-1.219677,0.0
0.098750,-0.803599,-1.186822,0.0
0.098906,-0.861454,-1.153253,0.0
0.099062,-0.918790,-1.118989,0.0
0.099219,-0.975573,-1.084051,0.0
0.099375,-1.031768,-1.048460,0.0
0.099531,-1.087341,-1.012237,0.0
0.099687,-1.142260,-0.975405,0.0
0.099844,-1.196490,-0.937985,0.0
0.100000,-1.250000,-0.900000,0.0
0.100156,-1.302757,-0.861473,0.0
0.100312,-1.354729,-0.822427,0.0
0.100469,-1.405885,-0.782886,0.0
0.100625,-1.456194,-0.742873,0.0
0.100781,-1.505626,-0.702412,0.0
0.100937,-1.554151,-0.661529,0.0
0.101094,-1.601740,-0.620247,0.0
0.101250,-1.648365,-0.578591,0.0
0.101406,-1.693996,-0.536587,0.0
0.101562,-1.738607,-0.494260,0.0
0.101719,-1.782170,-0.451634,0.0
0.101875,-1.824660,-0.408737,0.0
0.102031,-1.866051,-0.365594,0.0
0.102188,-1.906318,-0.322230,0.0
0.102344,-1.945437,-0.278673,0.0
0.102500,-1.983383,-0.234947,0.0
0.102656,-2.020135,-0.191080,0.0
0.102813,-2.055671,-0.147098,0.0
0.102969,-2.089967,-0.103027,0.0
0.103125,-2.123005,-0.058894,0.0
0.103281,-2.154765,-0.014726,0.0
0.103438,-2.185226,0.029451,0.0
0.103594,-2.214371,0.073611,0.0
0.103750,-2.242182,0.117726,0.0
0.103906,-2.268642,0.161770,0.0
0.104063,-2.293736,0.205717,0.0
0.104219,-2.317449,0.249539,0.0
0.104375,-2.339765,0.293212,0.0
0.104531,-2.360672,0.336708,0.0
0.104688,-2.380157,0.380001,0.0
0.104844,-2.398208,0.423065,0.0
0.105000,-2.414815,0.465874,0.0
0.105156,-2.429967,0.508403,0.0
0.105313,-2.443655,0.550625,0.0
0.105469,-2.455871,0.592516,0.0
0.105625,-2.466608,0.634050,0.0
0.105781,-2.475860,0.675202,0.0
0.105938,-2.483619,0.715947,0.0
0.106094,-2.489883,0.756261,0.0
0.106250,-2.494647,0.796120,0.0
0.106406,-2.497909,0.835499,0.0
0.106563,-2.499665,0.874374,0.0
0.106719,-2.499916,0.912723,0.0
0.106875,-2.498661,0.950522,0.0
0.107031,-2.495902,0.987749,0.0
0.107188,-2.491638,1.024380,0.0
0.107344,-2.485874,1.060395,0.0
0.107500,-2.478612,1.095771,0.0
0.107656,-2.469857,1.130486,0.0
0.107813,-2.459615,1.164521,0.0
0.107969,-2.447891,1.197854,0.0
0.108125,-2.434692,1.230466,0.0
0.108281,-2.420027,1.262337,0.0
0.108438,-2.403904,1.293447,0.0
0.108594,-2.386334,1.323778,0.0
