Timestamp,LeftChannel,RightChannel,TachPulse
0.017031,0.059987,-0.327588,0.0
0.017188,0.010908,-0.259246,0.0
0.017344,-0.038177,-0.190748,0.0
0.017500,-0.087239,-0.122134,0.0
0.017656,-0.136248,-0.053447,0.0
0.017812,-0.185176,0.015272,0.0
0.017969,-0.233991,0.083981,0.0
0.018125,-0.282666,0.152641,0.0
0.018281,-0.331171,0.221208,0.0
0.018437,-0.379476,0.289642,0.0
0.018594,-0.427553,0.357901,0.0
0.018750,-0.475372,0.425945,0.0
0.018906,-0.522904,0.493733,0.0
0.019062,-0.570122,0.561223,0.0
0.019219,-0.616996,0.628375,0.0
0.019375,-0.663499,0.695148,0.0
0.019531,-0.709602,0.761503,0.0
0.019688,-0.755278,0.827399,0.0
0.019844,-0.800498,0.892797,0.0
0.020000,-0.845237,0.957656,0.0
0.020156,-0.889466,1.021939,0.0
0.020313,-0.933159,1.085607,0.0
0.020469,-0.976291,1.148620,0.0
0.020625,-1.018834,1.210942,0.0
0.020781,-1.060763,1.272534,0.0
0.020938,-1.102054,1.333360,0.0
0.021094,-1.142681,1.393382,0.0
0.021250,-1.182619,1.452565,0.0
0.021406,-1.221845,1.510873,0.0
0.021562,-1.260336,1.568271,0.0
0.021719,-1.298066,1.624725,0.0
0.021875,-1.335015,1.680199,0.0
0.022031,-1.371160,1.734662,0.0
0.022187,-1.406479,1.788080,0.0
0.022344,-1.440951,1.840421,0.0
0.022500,-1.474555,1.891653,0.0
0.022656,-1.507270,1.941745,0.0
0.022812,-1.539078,1.990668,0.0
0.022969,-1.569958,2.038392,0.0
0.023125,-1.599893,2.084888,0.0
0.023281,-1.628864,2.130128,0.0
0.023438,-1.656854,2.174085,0.0
0.023594,-1.683846,2.216733,0.0
0.023750,-1.709824,2.258045,0.0
0.023906,-1.734771,2.297997,0.0
0.024063,-1.758674,2.336565,0.0
0.024219,-1.781518,2.373725,0.0
0.024375,-1.803288,2.409456,0.0
0.024531,-1.823972,2.443735,0.0
0.024688,-1.843557,2.476542,0.0
0.024844,-1.862032,2.507857,0.0
0.025000,-1.879385,2.537662,0.0
0.025156,-1.895606,2.565938,0.0
0.025313,-1.910686,2.592668,0.0
0.025469,-1.924614,2.617837,0.0
0.025625,-1.937383,2.641429,0.0
0.025781,-1.948985,2.663430,0.0
0.025937,-1.959413,2.683826,0.0
0.026094,-1.968661,2.702606,0.0
0.026250,-1.976723,2.719758,0.0
0.026406,-1.983594,2.735271,0.0
0.026562,-1.989271,2.749137,0.0
0.026719,-1.993749,2.761347,0.0
0.026875,-1.997026,2.771894,0.0
0.027031,-1.999100,2.780771,0.0
0.027187,-1.999970,2.787973,0.0
0.027344,-1.999636,2.793495,0.0
0.027500,-1.998096,2.797335,0.0
0.027656,-1.995354,2.799490,0.0
0.027813,-1.991409,2.799958,0.0
0.027969,-1.986265,2.798740,0.0
0.028125,-1.979924,2.795836,0.0
0.028281,-1.972391,2.791248,0.0
0.028438,-1.963669,2.784979,0.0
0.028594,-1.953765,2.777032,0.0
0.028750,-1.942684,2.767412,0.0
0.028906,-1.930433,2.756126,0.0
0.029063,-1.917019,2.743179,0.0
0.029219,-1.902450,2.728579,0.0
0.029375,-1.886735,2.712336,0.0
0.029531,-1.869884,2.694460,0.0
0.029687,-1.851906,2.674960,0.0
0.029844,-1.832813,2.653849,0.0
0.030000,-1.812616,2.631139,0.0
0.030156,-1.791327,2.606845,0.0
0.030312,-1.768958,2.580980,0.0
0.030469,-1.745525,2.553561,0.0
0.030625,-1.721040,2.524603,0.0
0.030781,-1.695518,2.494125,0.0
0.030937,-1.668975,2.462144,0.0
0.031094,-1.641426,2.428680,0.0
0.031250,-1.612889,2.393753,0.0
0.031406,-1.583381,2.357385,0.0
0.031563,-1.552918,2.319596,0.0
0.031719,-1.521520,2.280410,0.0
0.031875,-1.489206,2.239850,0.0
0.032031,-1.455994,2.197942,0.0
0.032188,-1.421906,2.154709,0.0
0.032344,-1.386961,2.110178,0.0
0.032500,-1.351180,2.064377,0.0
0.032656,-1.314586,2.017331,0.0
0.032813,-1.277200,1.969071,0.0
0.032969,-1.239044,1.919624,0.0
0.033125,-1.200142,1.869022,0.0
0.033281,-1.160518,1.817293,0.0
0.033438,-1.120194,1.764470,0.0
0.033594,-1.079195,1.710584,0.0
0.033750,-1.037547,1.655667,0.0
0.033906,-0.995273,1.599753,0.0
0.034063,-0.952400,1.542876,0.0
0.034219,-0.908953,1.485069,0.0
0.034375,-0.864958,1.426367,0.0
0.034531,-0.820443,1.366807,0.0
0.034688,-0.775433,1.306423,0.0
0.034844,-0.729957,1.245252,0.0
0.035000,-0.684040,1.183331,0.0
0.035156,-0.637712,1.120697,0.0
0.035312,-0.590999,1.057389,0.0
0.035469,-0.543931,0.993443,0.0
0.035625,-0.496534,0.928899,0.0
0.035781,-0.448839,0.863795,0.0
0.035937,-0.400873,0.798171,0.0
0.036094,-0.352666,0.732066,0.0
0.036250,-0.304247,0.665520,0.0
0.036406,-0.255644,0.598574,0.0
0.036562,-0.206887,0.531267,0.0
0.036719,-0.158006,0.463639,0.0
0.036875,-0.109029,0.395733,0.0
0.037031,-0.059987,0.327588,0.0
0.037187,-0.010908,0.259246,0.0
0.037344,0.038177,0.190748,0.0
0.037500,0.087239,0.122134,0.0
0.037656,0.136248,0.053447,0.0
0.037812,0.185176,-0.015272,0.0
0.037969,0.233991,-0.083981,0.0
0.038125,0.282666,-0.152641,0.0
0.038281,0.331171,-0.221208,0.0
0.038437,0.379476,-0.289642,0.0
0.038594,0.427553,-0.357901,0.0
0.038750,0.475372,-0.425945,0.0
0.038906,0.522904,-0.493733,0.0
0.039062,0.570122,-0.561223,0.0
0.039219,0.616996,-0.628375,0.0
0.039375,0.663499,-0.695148,0.0
0.039531,0.709602,-0.761503,0.0
0.039688,0.755278,-0.827399,0.0
0.039844,0.800498,-0.892797,0.0
0.040000,0.845237,-0.957656,5.0
0.040156,0.889466,-1.021939,0.0
0.040313,0.933159,-1.085607,0.0
0.040469,0.976291,-1.148620,0.0
0.040625,1.018834,-1.210942,0.0
0.040781,1.060763,-1.272534,0.0
0.040938,1.102054,-1.333360,0.0
0.041094,1.142681,-1.393382,0.0
0.041250,1.182619,-1.452565,0.0
0.041406,1.221845,-1.510873,0.0
0.041563,1.260336,-1.568271,0.0
0.041719,1.298066,-1.624725,0.0
0.041875,1.335015,-1.680199,0.0
0.042031,1.371160,-1.734662,0.0
0.042188,1.406479,-1.788080,0.0
0.042344,1.440951,-1.840421,0.0
0.042500,1.474555,-1.891653,0.0
0.042656,1.507270,-1.941745,0.0
0.042813,1.539078,-1.990668,0.0
0.042969,1.569958,-2.038392,0.0
0.043125,1.599893,-2.084888,0.0
0.043281,1.628864,-2.130128,0.0
0.043437,1.656854,-2.174085,0.0
0.043594,1.683846,-2.216733,0.0
0.043750,1.709824,-2.258045,0.0
0.043906,1.734771,-2.297997,0.0
0.044062,1.758674,-2.336565,0.0
0.044219,1.781518,-2.373725,0.0
0.044375,1.803288,-2.409456,0.0
0.044531,1.823972,-2.443735,0.0
0.044687,1.843557,-2.476542,0.0
0.044844,1.862032,-2.507857,0.0
0.045000,1.879385,-2.537662,0.0
0.045156,1.895606,-2.565938,0.0
0.045312,1.910686,-2.592668,0.0
0.045469,1.924614,-2.617837,0.0
0.045625,1.937383,-2.641429,0.0
0.045781,1.948985,-2.663430,0.0
0.045937,1.959413,-2.683826,0.0
0.046094,1.968661,-2.702606,0.0
0.046250,1.976723,-2.719758,0.0
0.046406,1.983594,-2.735271,0.0
0.046562,1.989271,-2.749137,0.0
0.046719,1.993749,-2.761347,0.0
0.046875,1.997026,-2.771894,0.0
0.047031,1.999100,-2.780771,0.0
0.047188,1.999970,-2.787973,0.0
0.047344,1.999636,-2.793495,0.0
0.047500,1.998096,-2.797335,0.0
0.047656,1.995354,-2.799490,0.0
0.047813,1.991409,-2.799958,0.0
0.047969,1.986265,-2.798740,0.0
0.048125,1.979924,-2.795836,0.0
0.048281,1.972391,-2.791248,0.0
0.048438,1.963669,-2.784979,0.0
0.048594,1.953765,-2.777032,0.0
0.048750,1.942684,-2.767412,0.0
0.048906,1.930433,-2.756126,0.0
0.049063,1.917019,-2.743179,0.0
0.049219,1.902450,-2.728579,0.0
0.049375,1.886735,-2.712336,0.0
0.049531,1.869884,-2.694460,0.0
0.049688,1.851906,-2.674960,0.0
0.049844,1.832813,-2.653849,0.0
0.050000,1.812616,-2.631139,0.0
0.050156,1.791327,-2.606845,0.0
0.050313,1.768958,-2.580980,0.0
0.050469,1.745525,-2.553561,0.0
0.050625,1.721040,-2.524603,0.0
0.050781,1.695518,-2.494125,0.0
0.050937,1.668975,-2.462144,0.0
0.051094,1.641426,-2.428680,0.0
0.051250,1.612889,-2.393753,0.0
0.051406,1.583381,-2.357385,0.0
0.051562,1.552918,-2.319596,0.0
0.051719,1.521520,-2.280410,0.0
0.051875,1.489206,-2.239850,0.0
0.052031,1.455994,-2.197942,0.0
0.052187,1.421906,-2.154709,0.0
0.052344,1.386961,-2.110178,0.0
0.052500,1.351180,-2.064377,0.0
0.052656,1.314586,-2.017331,0.0
0.052812,1.277200,-1.969071,0.0
0.052969,1.239044,-1.919624,0.0
0.053125,1.200142,-1.869022,0.0
0.053281,1.160518,-1.817293,0.0
0.053437,1.120194,-1.764470,0.0
0.053594,1.079195,-1.710584,0.0
0.053750,1.037547,-1.655667,0.0
0.053906,0.995273,-1.599753,0.0
0.054062,0.952400,-1.542876,0.0
0.054219,0.908953,-1.485069,0.0
0.054375,0.864958,-1.426367,0.0
0.054531,0.820443,-1.366807,0.0
0.054688,0.775433,-1.306423,0.0
0.054844,0.729957,-1.245252,0.0
0.055000,0.684040,-1.183331,0.0
0.055156,0.637712,-1.120697,0.0
0.055313,0.590999,-1.057389,0.0
0.055469,0.543931,-0.993443,0.0
0.055625,0.496534,-0.928899,0.0
0.055781,0.448839,-0.863795,0.0
0.055938,0.400873,-0.798171,0.0
0.056094,0.352666,-0.732066,0.0
0.056250,0.304247,-0.665520,0.0
0.056406,0.255644,-0.598574,0.0
0.056563,0.206887,-0.531267,0.0
0.056719,0.158006,-0.463639,0.0
0.056875,0.109029,-0.395733,0.0
0.057031,0.059987,-0.327588,0.0
0.057188,0.010908,-0.259246,0.0
0.057344,-0.038177,-0.190748,0.0
0.057500,-0.087239,-0.122134,0.0
0.057656,-0.136248,-0.053447,0.0
0.057813,-0.185176,0.015272,0.0
0.057969,-0.233991,0.083981,0.0
0.058125,-0.282666,0.152641,0.0
0.058281,-0.331171,0.221208,0.0
0.058438,-0.379476,0.289642,0.0
0.058594,-0.427553,0.357901,0.0
0.058750,-0.475372,0.425945,0.0
0.058906,-0.522904,0.493733,0.0
0.059062,-0.570122,0.561223,0.0
0.059219,-0.616996,0.628375,0.0
0.059375,-0.663499,0.695148,0.0
0.059531,-0.709602,0.761503,0.0
0.059687,-0.755278,0.827399,0.0
0.059844,-0.800498,0.892797,0.0
0.060000,-0.845237,0.957656,0.0
0.060156,-0.889466,1.021939,0.0
0.060312,-0.933159,1.085607,0.0
0.060469,-0.976291,1.148620,0.0
0.060625,-1.018834,1.210942,0.0
0.060781,-1.060763,1.272534,0.0
0.060937,-1.102054,1.333360,0.0
0.061094,-1.142681,1.393382,0.0
0.061250,-1.182619,1.452565,0.0
0.061406,-1.221845,1.510873,0.0
0.061562,-1.260336,1.568271,0.0
0.061719,-1.298066,1.624725,0.0
0.061875,-1.335015,1.680199,0.0
0.062031,-1.371160,1.734662,0.0
0.062187,-1.406479,1.788080,0.0
0.062344,-1.440951,1.840421,0.0
0.062500,-1.474555,1.891653,0.0
0.062656,-1.507270,1.941745,0.0
0.062812,-1.539078,1.990668,0.0
0.062969,-1.569958,2.038392,0.0
0.063125,-1.599893,2.084888,0.0
0.063281,-1.628864,2.130128,0.0
0.063437,-1.656854,2.174085,0.0
0.063594,-1.683846,2.216733,0.0
0.063750,-1.709824,2.258045,0.0
0.063906,-1.734771,2.297997,0.0
0.064062,-1.758674,2.336565,0.0
0.064219,-1.781518,2.373725,0.0
0.064375,-1.803288,2.409456,0.0
0.064531,-1.823972,2.443735,0.0
0.064687,-1.843557,2.476542,0.0
0.064844,-1.862032,2.507857,0.0
0.065000,-1.879385,2.537662,0.0
0.065156,-1.895606,2.565938,0.0
0.065312,-1.910686,2.592668,0.0
0.065469,-1.924614,2.617837,0.0
0.065625,-1.937383,2.641429,0.0
0.065781,-1.948985,2.663430,0.0
0.065937,-1.959413,2.683826,0.0
0.066094,-1.968661,2.702606,0.0
0.066250,-1.976723,2.719758,0.0
0.066406,-1.983594,2.735271,0.0
0.066562,-1.989271,2.749137,0.0
0.066719,-1.993749,2.761347,0.0
0.066875,-1.997026,2.771894,0.0
0.067031,-1.999100,2.780771,0.0
0.067187,-1.999970,2.787973,0.0
0.067344,-1.999636,2.793495,0.0
0.067500,-1.998096,2.797335,0.0
0.067656,-1.995354,2.799490,0.0
0.067812,-1.991409,2.799958,0.0
0.067969,-1.986265,2.798740,0.0
0.068125,-1.979924,2.795836,0.0
0.068281,-1.972391,2.791248,0.0
0.068437,-1.963669,2.784979,0.0
0.068594,-1.953765,2.777032,0.0
0.068750,-1.942684,2.767412,0.0
0.068906,-1.930433,2.756126,0.0
0.069062,-1.917019,2.743179,0.0
0.069219,-1.902450,2.728579,0.0
0.069375,-1.886735,2.712336,0.0
0.069531,-1.869884,2.694460,0.0
0.069687,-1.851906,2.674960,0.0
0.069844,-1.832813,2.653849,0.0
0.070000,-1.812616,2.631139,0.0
0.070156,-1.791327,2.606845,0.0
0.070312,-1.768958,2.580980,0.0
0.070469,-1.745525,2.553561,0.0
0.070625,-1.721040,2.524603,0.0
0.070781,-1.695518,2.494125,0.0
0.070938,-1.668975,2.462144,0.0
0.071094,-1.641426,2.428680,0.0
0.071250,-1.612889,2.393753,0.0
0.071406,-1.583381,2.357385,0.0
0.071563,-1.552918,2.319596,0.0
0.071719,-1.521520,2.280410,0.0
0.071875,-1.489206,2.239850,0.0
0.072031,-1.455994,2.197942,0.0
0.072188,-1.421906,2.154709,0.0
0.072344,-1.386961,2.110178,0.0
0.072500,-1.351180,2.064377,0.0
0.072656,-1.314586,2.017331,0.0
0.072813,-1.277200,1.969071,0.0
0.072969,-1.239044,1.919624,0.0
0.073125,-1.200142,1.869022,0.0
0.073281,-1.160518,1.817293,0.0
0.073438,-1.120194,1.764470,0.0
0.073594,-1.079195,1.710584,0.0
0.073750,-1.037547,1.655667,0.0
0.073906,-0.995273,1.599753,0.0
0.074063,-0.952400,1.542876,0.0
0.074219,-0.908953,1.485069,0.0
0.074375,-0.864958,1.426367,0.0
0.074531,-0.820443,1.366807,0.0
0.074688,-0.775433,1.306423,0.0
0.074844,-0.729957,1.245252,0.0
0.075000,-0.684040,1.183331,0.0
0.075156,-0.637712,1.120697,0.0
0.075313,-0.590999,1.057389,0.0
0.075469,-0.543931,0.993443,0.0
0.075625,-0.496534,0.928899,0.0
0.075781,-0.448839,0.863795,0.0
0.075938,-0.400873,0.798171,0.0
0.076094,-0.352666,0.732066,0.0
0.076250,-0.304247,0.665520,0.0
0.076406,-0.255644,0.598574,0.0
0.076563,-0.206887,0.531267,0.0
0.076719,-0.158006,0.463639,0.0
0.076875,-0.109029,0.395733,0.0
0.077031,-0.059987,0.327588,0.0
0.077188,-0.010908,0.259246,0.0
0.077344,0.038177,0.190748,0.0
0.077500,0.087239,0.122134,0.0
0.077656,0.136248,0.053447,0.0
0.077813,0.185176,-0.015272,0.0
0.077969,0.233991,-0.083981,0.0
0.078125,0.282666,-0.152641,0.0
0.078281,0.331171,-0.221208,0.0
0.078437,0.379476,-0.289642,0.0
0.078594,0.427553,-0.357901,0.0
0.078750,0.475372,-0.425945,0.0
0.078906,0.522904,-0.493733,0.0
0.079062,0.570122,-0.561223,0.0
0.079219,0.616996,-0.628375,0.0
0.079375,0.663499,-0.695148,0.0
0.079531,0.709602,-0.761503,0.0
0.079687,0.755278,-0.827399,0.0
0.079844,0.800498,-0.892797,0.0
0.080000,0.845237,-0.957656,5.0
0.080156,0.889466,-1.021939,0.0
0.080312,0.933159,-1.085607,0.0
0.080469,0.976291,-1.148620,0.0
0.080625,1.018834,-1.210942,0.0
0.080781,1.060763,-1.272534,0.0
0.080937,1.102054,-1.333360,0.0
0.081094,1.142681,-1.393382,0.0
0.081250,1.182619,-1.452565,0.0
0.081406,1.221845,-1.510873,0.0
0.081562,1.260336,-1.568271,0.0
0.081719,1.298066,-1.624725,0.0
0.081875,1.335015,-1.680199,0.0
0.082031,1.371160,-1.734662,0.0
0.082187,1.406479,-1.788080,0.0
0.082344,1.440951,-1.840421,0.0
0.082500,1.474555,-1.891653,0.0
0.082656,1.507270,-1.941745,0.0
0.082812,1.539078,-1.990668,0.0
0.082969,1.569958,-2.038392,0.0
0.083125,1.599893,-2.084888,0.0
0.083281,1.628864,-2.130128,0.0
0.083437,1.656854,-2.174085,0.0
0.083594,1.683846,-2.216733,0.0
0.083750,1.709824,-2.258045,0.0
0.083906,1.734771,-2.297997,0.0
0.084062,1.758674,-2.336565,0.0
0.084219,1.781518,-2.373725,0.0
0.084375,1.803288,-2.409456,0.0
0.084531,1.823972,-2.443735,0.0
0.084687,1.843557,-2.476542,0.0
0.084844,1.862032,-2.507857,0.0
0.085000,1.879385,-2.537662,0.0
0.085156,1.895606,-2.565938,0.0
0.085312,1.910686,-2.592668,0.0
0.085469,1.924614,-2.617837,0.0
0.085625,1.937383,-2.641429,0.0
0.085781,1.948985,-2.663430,0.0
0.085938,1.959413,-2.683826,0.0
0.086094,1.968661,-2.702606,0.0
0.086250,1.976723,-2.719758,0.0
0.086406,1.983594,-2.735271,0.0
0.086563,1.989271,-2.749137,0.0
0.086719,1.993749,-2.761347,0.0
0.086875,1.997026,-2.771894,0.0
0.087031,1.999100,-2.780771,0.0
0.087188,1.999970,-2.787973,0.0
0.087344,1.999636,-2.793495,0.0
0.087500,1.998096,-2.797335,0.0
0.087656,1.995354,-2.799490,0.0
0.087813,1.991409,-2.799958,0.0
0.087969,1.986265,-2.798740,0.0
0.088125,1.979924,-2.795836,0.0
0.088281,1.972391,-2.791248,0.0
0.088438,1.963669,-2.784979,0.0
0.088594,1.953765,-2.777032,0.0
0.088750,1.942684,-2.767412,0.0
0.088906,1.930433,-2.756126,0.0
0.089063,1.917019,-2.743179,0.0
0.089219,1.902450,-2.728579,0.0
0.089375,1.886735,-2.712336,0.0
0.089531,1.869884,-2.694460,0.0
0.089688,1.851906,-2.674960,0.0
0.089844,1.832813,-2.653849,0.0
0.090000,1.812616,-2.631139,0.0
0.090156,1.791327,-2.606845,0.0
0.090313,1.768958,-2.580980,0.0
0.090469,1.745525,-2.553561,0.0
0.090625,1.721040,-2.524603,0.0
0.090781,1.695518,-2.494125,0.0
0.090938,1.668975,-2.462144,0.0
0.091094,1.641426,-2.428680,0.0
0.091250,1.612889,-2.393753,0.0
0.091406,1.583381,-2.357385,0.0
0.091563,1.552918,-2.319596,0.0
0.091719,1.521520,-2.280410,0.0
0.091875,1.489206,-2.239850,0.0
0.092031,1.455994,-2.197942,0.0
0.092188,1.421906,-2.154709,0.0
0.092344,1.386961,-2.110178,0.0
0.092500,1.351180,-2.064377,0.0
0.092656,1.314586,-2.017331,0.0
0.092813,1.277200,-1.969071,0.0
0.092969,1.239044,-1.919624,0.0
0.093125,1.200142,-1.869022,0.0
0.093281,1.160518,-1.817293,0.0
0.093438,1.120194,-1.764470,0.0
0.093594,1.079195,-1.710584,0.0
0.093750,1.037547,-1.655667,0.0
0.093906,0.995273,-1.599753,0.0
0.094062,0.952400,-1.542876,0.0
0.094219,0.908953,-1.485069,0.0
0.094375,0.864958,-1.426367,0.0
0.094531,0.820443,-1.366807,0.0
0.094687,0.775433,-1.306423,0.0
0.094844,0.729957,-1.245252,0.0
0.095000,0.684040,-1.183331,0.0
0.095156,0.637712,-1.120697,0.0
0.095312,0.590999,-1.057389,0.0
0.095469,0.543931,-0.993443,0.0
0.095625,0.496534,-0.928899,0.0
0.095781,0.448839,-0.863795,0.0
0.095937,0.400873,-0.798171,0.0
0.096094,0.352666,-0.732066,0.0
0.096250,0.304247,-0.665520,0.0
0.096406,0.255644,-0.598574,0.0
0.096562,0.206887,-0.531267,0.0
0.096719,0.158006,-0.463639,0.0
0.096875,0.109029,-0.395733,0.0
0.097031,0.059987,-0.327588,0.0
0.097187,0.010908,-0.259246,0.0
0.097344,-0.038177,-0.190748,0.0
0.097500,-0.087239,-0.122134,0.0
0.097656,-0.136248,-0.053447,0.0
0.097812,-0.185176,0.015272,0.0
0.097969,-0.233991,0.083981,0.0
0.098125,-0.282666,0.152641,0.0
0.098281,-0.331171,0.221208,0.0
0.098437,-0.379476,0.289642,0.0
0.098594,-0.427553,0.357901,0.0
0.098750,-0.475372,0.425945,0.0
0.098906,-0.522904,0.493733,0.0
0.099062,-0.570122,0.561223,0.0
0.099219,-0.616996,0.628375,0.0
0.099375,-0.663499,0.695148,0.0
0.099531,-0.709602,0.761503,0.0
0.099687,-0.755278,0.827399,0.0
0.099844,-0.800498,0.892797,0.0
0.100000,-0.845237,0.957656,0.0
0.100156,-0.889466,1.021939,0.0
0.100312,-0.933159,1.085607,0.0
0.100469,-0.976291,1.148620,0.0
0.100625,-1.018834,1.210942,0.0
0.100781,-1.060763,1.272534,0.0
0.100937,-1.102054,1.333360,0.0
0.101094,-1.142681,1.393382,0.0
0.101250,-1.182619,1.452565,0.0
0.101406,-1.221845,1.510873,0.0
0.101562,-1.260336,1.568271,0.0
0.101719,-1.298066,1.624725,0.0
0.101875,-1.335015,1.680199,0.0
0.102031,-1.371160,1.734662,0.0
0.102188,-1.406479,1.788080,0.0
0.102344,-1.440951,1.840421,0.0
0.102500,-1.474555,1.891653,0.0
0.102656,-1.507270,1.941745,0.0
0.102813,-1.539078,1.990668,0.0
0.102969,-1.569958,2.038392,0.0
0.103125,-1.599893,2.084888,0.0
0.103281,-1.628864,2.130128,0.0
0.103438,-1.656854,2.174085,0.0
0.103594,-1.683846,2.216733,0.0
0.103750,-1.709824,2.258045,0.0
0.103906,-1.734771,2.297997,0.0
0.104063,-1.758674,2.336565,0.0
0.104219,-1.781518,2.373725,0.0
0.104375,-1.803288,2.409456,0.0
0.104531,-1.823972,2.443735,0.0
0.104688,-1.843557,2.476542,0.0
0.104844,-1.862032,2.507857,0.0
0.105000,-1.879385,2.537662,0.0
0.105156,-1.895606,2.565938,0.0
0.105313,-1.910686,2.592668,0.0
0.105469,-1.924614,2.617837,0.0
0.105625,-1.937383,2.641429,0.0
0.105781,-1.948985,2.663430,0.0
0.105938,-1.959413,2.683826,0.0
0.106094,-1.968661,2.702606,0.0
0.106250,-1.976723,2.719758,0.0
0.106406,-1.983594,2.735271,0.0
0.106563,-1.989271,2.749137,0.0
0.106719,-1.993749,2.761347,0.0
0.106875,-1.997026,2.771894,0.0
0.107031,-1.999100,2.780771,0.0
0.107188,-1.999970,2.787973,0.0
0.107344,-1.999636,2.793495,0.0
0.107500,-1.998096,2.797335,0.0
0.107656,-1.995354,2.799490,0.0
0.107813,-1.991409,2.799958,0.0
0.107969,-1.986265,2.798740,0.0
0.108125,-1.979924,2.795836,0.0
0.108281,-1.972391,2.791248,0.0
0.108438,-1.963669,2.784979,0.0
0.108594,-1.953765,2.777032,0.0
0.108750,-1.942684,2.767412,0.0
